Yloc,Xloc,Count
-33.90674,151.19206,1
-33.85756599,151.20779557,1
-33.73309145,150.97122599,1
-37.81414,144.95783,1
-34.92147,138.63533,1
-38.01811478,145.3025322,1
-33.86541889,151.2087627,1
-33.8464699,151.04325,1
-37.81022248,144.9630396,1
-37.84413681,144.97895118,1
-31.9589999,115.8909462,1
-31.92087357,115.86741296,1
-33.91235826,151.15274412,1
-37.85009274,144.95083866,1
-33.86560833,151.20143,1
-33.92090091,151.23089796,1
-35.27876,149.13283,1
-35.0256531,138.57216526,1
-33.83856,151.25515,1
-33.83965,151.20541,1
-32.238777,115.779338,1
-33.86083,151.21291,1
-33.8883028,151.16677538,1
-37.77724515,144.92346311,1
-37.77356867,144.92737625,1
-33.8757,151.202,1
-35.28034,149.132495,1
-33.88637,151.21908,1
-37.81060963,144.96602319,1
-33.87794,151.20774,1
-33.8747711,151.2078094,1
-33.93237676,151.17813058,1
-37.7583,145.313,1
-34.046,151.16,1
-37.81227,145.0753499,1
-33.89501299,151.27445344,1
-27.4601793,153.0374111,1
-34.93105,138.60052,1
-37.82324178,144.95800862,1
-37.80385116,144.97121873,1
-37.82646,144.99072,1
-37.949883,145.004121,1
-33.82478475,151.2511303,1
-37.799167,144.941111,1
-33.87826,151.16171,1
-38.38057,144.85754,1
-37.7598,144.981,1
-33.9041,151.18,1
-27.47691988,153.03489514,1
-33.77284498,150.98157746,1
-37.81024406,144.96634903,1
-31.74866459,115.75142229,1
-31.9517,115.85407,1
-27.4666667,153.05,1
-37.81821771,144.96653184,1
-37.80734273,144.9580121,1
-33.936539,151.167895,1
-35.27727909,149.12101507,1
-37.81872965,144.94897232,1
-37.81245,144.97101,1
-33.76299,150.98018,1
-37.81173179,144.96913268,1
-33.77729244,151.12140656,1
-33.858935,151.278408,1
-37.80225,144.8975199,1
-31.99487402,115.85582119,1
-33.6911079,150.92489855,1
-27.43658,153.06505,1
-37.81114731,144.96606642,1
-38.04859426,145.35490451,1
-37.8024252,145.0005184,1
-37.82121,144.94592,1
-33.92475281,151.05584238,1
-37.91563514,145.06066404,1
-37.84502,144.95082,1
-33.89935431,151.18350535,1
-35.00339732,138.5864287,1
-33.89586733,151.2593369,1
-33.86799551,151.20936864,1
-33.86397471,151.20761812,1
-33.84935,151.2198486,1
-35.25187667,149.12427143,1
-37.7617358,144.91363339,1
-34.0074522,151.2175122,1
-37.82146636,144.97891767,1
-37.8227155,144.98713771,1
-37.81282062,144.96195886,1
-37.8198656,145.01370448,1
-33.88629,151.21356,1
-33.87597464,151.20635157,1
-33.88597,151.19853,1
-37.97176541,145.02187619,1
-33.7346093,151.0030176,1
-37.9,144.66666667,1
-27.07948729,152.95099092,1
-31.9462,115.837,1
-33.7828,151.28,1
-37.8667,144.833,1
-37.80581497,144.98269072,1
-33.89377176,151.19135847,1
-33.87942797,151.21850214,1
-27.47883537,153.02176638,1
-32.057801,115.880346,1
-33.87234819,151.20894921,1
-27.45808832,153.03454294,1
-31.94736,115.85501,1
-33.92547868,151.05613518,1
-37.81432,144.97133,1
-33.86052,151.20345,1
-31.89569674,115.83264288,1
-37.79927,144.97852,1
-37.81593861,144.97244601,1
-37.81964194,144.95445425,1
-31.95449,115.8578,1
-33.8832,151.20957,1
-37.7983,144.986,1
-34.92611525,138.57049794,1
-37.79792,144.98656,1
-33.88233327,151.20242236,1
-32.16021805,115.77804687,1
-34.9326531,138.57529431,1
-34.92237711,138.60882402,1
-33.8667,151.20367,1
-33.81562,151.01021,1
-37.80605,144.97842,1
-37.79876434,144.96758897,1
-37.79221804,144.92582233,1
-34.8754,138.568,1
-37.79932,144.90041,1
-27.6128,153.0324,1
-27.49975,153.03044,1
-33.8525,151.246,1
-33.8368,151.281,1
-37.81216,144.96472,1
-37.74508049,144.99797958,1
-33.8679085,151.20961,1
-37.72805556,144.90194444,1
-37.8818099,144.9762386,1
-27.4517672,153.01584236,1
-33.87986689,151.20392931,1
-33.86882,151.209296,1
-27.45226198,153.04215472,1
-32.53302,115.71456,1
-34.9025993,138.5898743,1
-27.47439,153.018997,1
-34.89454139,138.67724769,1
-37.82298792,144.98341319,1
-37.81065885,144.96609878,1
-37.79798798,144.96770876,1
-37.8512893,144.99313831,1
-37.88513139,145.16690103,1
-27.3841697,153.1194597,1
-33.89500743,151.27446229,1
-31.9333,115.883,1
-37.77147066,144.99837513,1
-34.05429157,151.15234425,1
-33.8167,150.967,1
-33.87124307,151.20172011,1
-33.60973,150.81749,1
-37.74602724,144.96588707,1
-37.81039005,144.96632378,1
-35.27295,149.13171,1
-35.31109799,149.14363146,1
-38.0333,145.35,1
-27.47052198,153.02521839,1
-33.95397,151.20428,1
-37.8131,144.951,1
-37.80468186,145.28918357,1
-33.8074,151.201,1
-37.77715148,144.92946232,1
-27.45642675,153.04033901,1
-37.9367401,145.0298981,1
-35.3119218,149.14628271,1
-37.83181,144.97111,1
-37.84797,145.00351,1
-32.5646,115.7662,1
-34.84381,138.50188,1
-33.85949,151.18153,1
-33.89441384,151.22832909,1
-33.9,151.183,1
-31.94393247,115.96889019,1
-37.80935,144.96904,1
-37.97530359,145.01631744,1
-27.43208234,153.0315567,1
-27.40362706,153.1099391,1
-27.4851,153.01935,1
-35.185,149.134,1
-37.8428968,144.88355822,1
-37.8204416,144.9684728,1
-34.055223,150.69432,1
-32.0581,115.745,1
-33.73355326,151.27855066,1
-37.8167,145.367,1
-37.81046825,144.96603875,1
-37.85974,145.24063,1
-38.0050926,145.27287888,1
-34.9188184,138.6046607,1
-33.89201944,151.19873056,1
-37.79205965,144.95211191,1
-33.8858631,151.1892236,1
-37.81060809,144.96519692,1
-27.46656,153.02961,1
-33.8389,151.217,1
-31.93097237,115.85874884,1
-34.91742,138.49349,1
-33.85762567,151.21470128,1
-37.8228,144.982,1
-31.93411694,115.87206924,1
-33.88881,151.23266,1
-33.87524618,151.20783717,1
-27.43961,153.00907,1
-33.86379,151.20215,1
-37.81475248,144.96433489,1
-33.87577809,151.21100307,1
-31.95789593,115.87373673,1
-37.84738593,145.11445903,1
-33.7833,150.933,1
-27.4167,152.967,1
-34.9112,138.707,1
-33.7723,151.00774,1
-34.873087,138.566919,1
-42.9117,147.339,1
-33.87760747,151.20754253,1
-33.8591,151.2002,1
-37.81233,144.93599,1
-27.47783228,153.02923245,1
-37.72567279,144.89243931,1
