RegionId,Name,Count,SumSentiment,CountExc,SumNeutralExc,Sentiment
3113711,"30504113711",1,-79.06,1,-79.06,-79.06
1152203,"12703152203",1,83.60,1,83.60,83.60
1158104,"12405158104",1,33.82,0,0.00,33.82
1130830,"11601130830",1,0.00,0,0.00,0.00
2118401,"20803118401",1,0.00,0,0.00,0.00
2142817,"20902142817",3,-48.98,0,0.00,-16.33
1142949,"12203142949",1,0.00,0,0.00,0.00
4117205,"40204117205",2,0.00,0,0.00,0.00
2112502,"20604112502",1,-10.27,0,0.00,-10.27
1129125,"11501129125",2,40.19,0,0.00,20.10
1138430,"12001138430",1,45.88,0,0.00,45.88
1131751,"11603131751",1,0.00,0,0.00,0.00
2115730,"20702115730",1,39.56,0,0.00,39.56
3112802,"30503112802",1,0.00,0,0.00,0.00
1135026,"11802135026",1,0.00,0,0.00,0.00
3132605,"31105132605",2,0.00,0,0.00,0.00
2115039,"20701115039",3,84.23,0,0.00,28.08
1144015,"12302144015",1,86.78,1,86.78,86.78
1132119,"11701132119",1,0.00,0,0.00,0.00
8110605,"80109110605",1,65.88,1,65.88,65.88
1139209,"12003139209",2,0.00,0,0.00,0.00
4102135,"40106102135",1,0.00,0,0.00,0.00
5113120,"50603113120",1,24.21,0,0.00,24.21
2117907,"20802117907",1,0.00,0,0.00,0.00
2144601,"21101144601",2,0.00,0,0.00,0.00
6102721,"60105102721",1,5.16,0,0.00,5.16
2114411,"20607114411",2,12.80,0,0.00,6.40
3133316,"31106133316",1,0.00,0,0.00,0.00
1141531,"12104141531",1,0.00,0,0.00,0.00
1142002,"12202142002",1,63.69,1,63.69,63.69
1134105,"11801134105",1,0.00,0,0.00,0.00
1147820,"12502147820",1,57.19,1,57.19,57.19
5114602,"50607114602",2,0.00,0,0.00,0.00
8105302,"80105105302",3,110.09,0,0.00,36.70
2111714,"20604111714",1,66.55,1,66.55,66.55
4110803,"40403110803",1,-45.88,0,0.00,-45.88
4109923,"40402109923",2,147.30,2,147.30,73.65
1135418,"11901135418",1,79.06,1,79.06,79.06
2111611,"20603111611",1,62.49,1,62.49,62.49
8106003,"80105106003",1,-55.74,1,-55.74,-55.74
1133305,"11703133305",2,57.19,1,57.19,28.60
3139036,"31402139036",1,0.00,0,0.00,0.00
1133528,"11703133528",2,125.12,1,77.17,62.56
8106717,"80106106717",1,44.04,0,0.00,44.04
1146710,"12404146710",2,49.39,0,0.00,24.70
1133613,"11703133613",1,0.00,0,0.00,0.00
4101712,"40105101712",2,125.38,2,125.38,62.69
2134738,"21303134738",1,0.00,0,0.00,0.00
2131114,"21204131114",1,47.54,0,0.00,47.54
4100130,"40101100130",2,66.96,1,66.96,33.48
2127313,"21104127313",1,0.00,0,0.00,0.00
1133827,"11703133827",1,-62.39,1,-62.39,-62.39
1133709,"11703133709",2,15.01,0,0.00,7.51
1141121,"12103141121",2,-17.79,0,0.00,-8.90
1133928,"11801133928",1,42.15,0,0.00,42.15
2134927,"21303134927",1,0.00,0,0.00,0.00
1132819,"11702132819",1,33.84,0,0.00,33.84
3113523,"30504113523",1,0.00,0,0.00,0.00
1133909,"11801133909",4,57.19,1,57.19,14.30
1141133,"12103141133",1,-55.74,1,-55.74,-55.74
2126608,"21103126608",1,0.00,0,0.00,0.00
3138321,"31401138321",1,63.69,1,63.69,63.69
4105622,"40301105622",1,0.00,0,0.00,0.00
2113507,"20606113507",1,0.00,0,0.00,0.00
2114403,"20607114403",1,-49.39,0,0.00,-49.39
3105339,"30302105339",1,0.00,0,0.00,0.00
2112244,"20604112244",1,61.13,1,61.13,61.13
1131235,"11602131235",4,94.10,0,0.00,23.53
2118615,"20803118615",1,0.00,0,0.00,0.00
3130914,"31102130914",2,0.00,0,0.00,0.00
1130330,"11601130330",1,0.00,0,0.00,0.00
2111327,"20603111327",1,0.00,0,0.00,0.00
2112218,"20604112218",6,119.43,2,119.43,19.91
1134535,"11801134535",1,0.00,0,0.00,0.00
1145049,"12401145049",1,0.00,0,0.00,0.00
2137327,"21401137327",1,65.97,1,65.97,65.97
3111112,"30501111112",2,61.24,1,61.24,30.62
2134315,"21302134315",1,68.08,1,68.08,68.08
1133245,"11703133245",1,80.66,1,80.66,80.66
1134010,"11801134010",2,80.38,0,0.00,40.19
2111713,"20604111713",2,62.49,1,62.49,31.25
1149237,"12504149237",1,84.75,1,84.75,84.75
2112124,"20604112124",1,52.67,1,52.67,52.67
5115801,"50701115801",1,57.19,1,57.19,57.19
1134611,"11801134611",1,44.04,0,0.00,44.04
1159806,"12703159806",1,0.00,0,0.00,0.00
1131920,"11603131920",1,0.00,0,0.00,0.00
2138431,"21402138431",1,-31.82,0,0.00,-31.82
2124521,"21005124521",2,-51.06,1,-51.06,-25.53
2112202,"20604112202",1,-29.60,0,0.00,-29.60
1156518,"11802156518",1,0.00,0,0.00,0.00
1157706,"12102157706",1,0.00,0,0.00,0.00
2114451,"20607114451",1,77.83,1,77.83,77.83
8105301,"80105105301",1,0.00,0,0.00,0.00
2145010,"21103145010",2,44.04,0,0.00,22.02
5112211,"50602112211",1,0.00,0,0.00,0.00
3112805,"30503112805",1,-35.95,0,0.00,-35.95
2113316,"20605113316",1,-68.84,1,-68.84,-68.84
2115118,"20701115118",1,74.18,1,74.18,74.18
2111508,"20603111508",1,-10.27,0,0.00,-10.27
4105718,"40301105718",1,0.00,0,0.00,0.00
8112903,"80106112903",1,0.00,0,0.00,0.00
3111102,"30501111102",1,0.00,0,0.00,0.00
1133510,"11703133510",1,0.00,0,0.00,0.00
1132130,"11701132130",1,0.00,0,0.00,0.00
5112601,"50603112601",1,75.06,1,75.06,75.06
2111108,"20602111108",1,47.54,0,0.00,47.54
2113004,"20605113004",1,0.00,0,0.00,0.00
1139514,"12003139514",1,62.49,1,62.49,62.49
1157519,"12003157519",1,0.00,0,0.00,0.00
2129434,"21202129434",1,0.00,0,0.00,0.00
5116407,"50702116407",1,40.19,0,0.00,40.19
2113716,"20606113716",1,0.00,0,0.00,0.00
1131918,"11603131918",1,15.11,0,0.00,15.11
1140063,"12101140063",1,40.19,0,0.00,40.19
4102202,"40106102202",1,85.16,1,85.16,85.16
8106002,"80105106002",1,62.40,1,62.40,62.40
3111307,"30502111307",1,0.00,0,0.00,0.00
1143115,"12203143115",1,0.00,0,0.00,0.00
5102402,"50201102402",1,0.00,0,0.00,0.00
4100217,"40101100217",1,0.00,0,0.00,0.00
4101643,"40104101643",1,0.00,0,0.00,0.00
2132127,"21205132127",1,0.00,0,0.00,0.00
2118605,"20803118605",1,0.00,0,0.00,0.00
2113734,"20606113734",1,0.00,0,0.00,0.00
4110911,"40403110911",1,58.26,1,58.26,58.26
2110506,"20601110506",1,0.00,0,0.00,0.00
3103521,"30203103521",2,76.50,1,76.50,38.25
5118808,"50705118808",1,-49.81,0,0.00,-49.81
2115012,"20701115012",1,0.00,0,0.00,0.00
2134039,"21301134039",1,73.51,1,73.51,73.51
2116508,"20703116508",1,0.00,0,0.00,0.00
1139523,"12003139523",1,44.04,0,0.00,44.04
1141565,"12104141565",1,0.00,0,0.00,0.00
1139630,"12003139630",2,31.82,0,0.00,15.91
5112222,"50602112222",1,0.00,0,0.00,0.00
5103806,"50302103806",1,7.72,0,0.00,7.72
6103305,"60105103305",1,21.11,0,0.00,21.11
2134613,"21302134613",1,0.00,0,0.00,0.00
8104903,"80105104903",1,0.00,0,0.00,0.00
1132903,"11703132903",1,83.16,1,83.16,83.16
3127113,"31001127113",1,38.18,0,0.00,38.18
1134622,"11801134622",1,58.59,1,58.59,58.59
2138529,"21402138529",1,0.00,0,0.00,0.00
1141939,"12201141939",1,17.59,0,0.00,17.59
1160439,"12801160439",1,0.00,0,0.00,0.00
2114441,"20607114441",1,0.00,0,0.00,0.00
2128223,"21105128223",1,0.00,0,0.00,0.00
4105625,"40301105625",1,0.00,0,0.00,0.00
4109909,"40402109909",2,-25.00,0,0.00,-12.50
3111012,"30501111012",1,0.00,0,0.00,0.00
1132735,"11702132735",1,71.25,1,71.25,71.25
8107004,"80106107004",1,0.00,0,0.00,0.00
1133542,"11703133542",1,0.00,0,0.00,0.00
4105749,"40301105749",1,66.96,1,66.96,66.96
2113344,"20605113344",2,0.00,0,0.00,0.00
1142518,"12203142518",2,-29.42,0,0.00,-14.71
2114934,"20701114934",1,52.67,1,52.67,52.67
1160601,"12801160601",1,0.00,0,0.00,0.00
1158618,"12501158618",1,49.39,0,0.00,49.39
6101504,"60103101504",1,0.00,0,0.00,0.00
2117412,"20802117412",1,63.69,1,63.69,63.69
3111718,"30502111718",1,62.40,1,62.40,62.40
1133518,"11703133518",1,0.00,0,0.00,0.00
2124621,"21005124621",1,17.79,0,0.00,17.79
2126724,"21103126724",1,0.00,0,0.00,0.00
1133225,"11703133225",2,-34.00,0,0.00,-17.00
4110731,"40403110731",1,0.00,0,0.00,0.00
3102816,"30202102816",1,49.39,0,0.00,49.39
2113602,"20606113602",2,0.00,0,0.00,0.00
1133735,"11703133735",2,0.00,0,0.00,0.00
1140218,"12101140218",1,0.00,0,0.00,0.00
4105224,"40205105224",1,57.07,1,57.07,57.07
1130841,"11601130841",1,0.00,0,0.00,0.00
1132214,"11701132214",1,57.19,1,57.19,57.19
4100134,"40101100134",1,79.59,1,79.59,79.59
2111451,"20603111451",1,40.19,0,0.00,40.19
5114608,"50607114608",1,55.74,1,55.74,55.74
3102403,"30201102403",1,51.06,1,51.06,51.06
1139431,"12003139431",1,0.00,0,0.00,0.00
1147612,"12502147612",1,0.00,0,0.00,0.00
8109902,"80109109902",1,0.00,0,0.00,0.00
6102322,"60104102322",1,59.94,1,59.94,59.94
5109825,"50503109825",1,0.00,0,0.00,0.00
1143101,"12203143101",1,0.00,0,0.00,0.00
4100122,"40101100122",1,78.45,1,78.45,78.45
2119430,"20804119430",2,0.00,0,0.00,0.00
4110833,"40403110833",1,0.00,0,0.00,0.00
4110127,"40402110127",1,0.00,0,0.00,0.00
4110124,"40402110124",1,0.00,0,0.00,0.00
2111238,"20602111238",2,62.49,1,62.49,31.25
6102719,"60105102719",1,69.88,1,69.88,69.88
2114208,"20607114208",1,0.00,0,0.00,0.00
1155527,"11501155527",1,71.63,1,71.63,71.63
5115207,"50701115207",1,0.00,0,0.00,0.00
1150312,"12602150312",1,0.00,0,0.00,0.00
1133312,"11703133312",1,0.00,0,0.00,0.00
1138852,"12002138852",1,0.00,0,0.00,0.00
1133204,"11703133204",1,0.00,0,0.00,0.00
5108905,"50502108905",1,82.81,1,82.81,82.81
3103110,"30202103110",1,0.00,0,0.00,0.00
1141424,"12104141424",1,0.00,0,0.00,0.00
2111224,"20602111224",1,0.00,0,0.00,0.00
3138008,"31305138008",1,0.00,0,0.00,0.00
5109604,"50502109604",1,0.00,0,0.00,0.00
1156524,"11802156524",1,0.00,0,0.00,0.00
4106604,"40303106604",1,0.00,0,0.00,0.00
1141537,"12104141537",1,0.00,0,0.00,0.00
1141731,"12104141731",1,0.00,0,0.00,0.00
5117301,"50703117301",1,0.00,0,0.00,0.00
1132724,"11702132724",1,0.00,0,0.00,0.00
2145005,"21103145005",1,44.04,0,0.00,44.04
1142651,"12203142651",1,0.00,0,0.00,0.00
1137448,"11903137448",1,79.55,1,79.55,79.55
3137913,"31305137913",1,0.00,0,0.00,0.00
1141728,"12104141728",1,0.00,0,0.00,0.00
3109716,"30403109716",1,0.00,0,0.00,0.00
4105610,"40301105610",1,0.00,0,0.00,0.00
1133344,"11703133344",1,42.15,0,0.00,42.15
2138021,"21402138021",1,47.53,0,0.00,47.53
2115319,"20701115319",1,57.19,1,57.19,57.19
2131133,"21204131133",1,45.88,0,0.00,45.88
5109513,"50502109513",1,0.00,0,0.00,0.00
4104137,"40204104137",1,0.00,0,0.00,0.00
1149252,"12504149252",1,0.00,0,0.00,0.00
8101513,"80101101513",1,0.00,0,0.00,0.00
1132820,"11702132820",1,62.11,1,62.11,62.11
6100410,"60102100410",2,119.63,1,79.60,59.82
2119107,"20803119107",1,30.71,0,0.00,30.71
5104113,"50302104113",1,61.05,1,61.05,61.05
3109010,"30402109010",1,0.00,0,0.00,0.00
3106324,"30303106324",1,63.69,1,63.69,63.69
2134619,"21302134619",1,0.00,0,0.00,0.00
5106622,"50403106622",1,0.00,0,0.00,0.00
1130818,"11601130818",1,85.19,1,85.19,85.19
1133311,"11703133311",1,75.06,1,75.06,75.06
4100129,"40101100129",1,0.00,0,0.00,0.00
2116802,"20801116802",1,0.00,0,0.00,0.00
1139053,"12003139053",1,45.88,0,0.00,45.88
4101210,"40103101210",1,36.12,0,0.00,36.12
3103105,"30202103105",1,0.00,0,0.00,0.00
2112315,"20604112315",1,-29.60,0,0.00,-29.60
2115352,"20701115352",1,0.00,0,0.00,0.00
2114412,"20607114412",1,0.00,0,0.00,0.00
2113832,"20606113832",1,-29.60,0,0.00,-29.60
3100217,"30101100217",1,54.23,1,54.23,54.23
1146424,"12403146424",2,-54.23,1,-54.23,-27.12
1131649,"11603131649",1,0.00,0,0.00,0.00
1141427,"12104141427",1,-54.23,1,-54.23,-54.23
1138922,"12002138922",1,0.00,0,0.00,0.00
5117912,"50704117912",1,0.00,0,0.00,0.00
5116526,"50702116526",1,0.00,0,0.00,0.00
2119311,"20803119311",1,-17.79,0,0.00,-17.79
3111018,"30501111018",1,0.00,0,0.00,0.00
2116933,"20801116933",1,58.59,1,58.59,58.59
4100127,"40101100127",1,0.00,0,0.00,0.00
2129414,"21202129414",1,0.00,0,0.00,0.00
3101212,"30102101212",1,0.00,0,0.00,0.00
1133346,"11703133346",1,7.72,0,0.00,7.72
1152920,"12801152920",1,49.39,0,0.00,49.39
1159124,"12602159124",1,-61.24,1,-61.24,-61.24
1140123,"12101140123",1,36.12,0,0.00,36.12
1156427,"11802156427",1,80.74,1,80.74,80.74
1158643,"12501158643",1,52.67,1,52.67,52.67
5103919,"50302103919",1,39.71,0,0.00,39.71
8106201,"80106106201",1,0.00,0,0.00,0.00
2125123,"21101125123",1,0.00,0,0.00,0.00
5104104,"50302104104",1,62.49,1,62.49,62.49
2116526,"20703116526",1,25.00,0,0.00,25.00
1130839,"11601130839",1,0.00,0,0.00,0.00
3110115,"30404110115",1,81.76,1,81.76,81.76
4101007,"40102101007",1,0.00,0,0.00,0.00
1149010,"12504149010",1,31.82,0,0.00,31.82
4110218,"40402110218",1,0.00,0,0.00,0.00
6103109,"60105103109",1,0.00,0,0.00,0.00
2111809,"20604111809",1,0.00,0,0.00,0.00
1138139,"11904138139",1,0.00,0,0.00,0.00
2120802,"20902120802",1,0.00,0,0.00,0.00
2110554,"20601110554",1,0.00,0,0.00,0.00
2137708,"21402137708",1,63.69,1,63.69,63.69
3100730,"30102100730",1,0.00,0,0.00,0.00
2127129,"21104127129",1,0.00,0,0.00,0.00
2115021,"20701115021",1,84.79,1,84.79,84.79
5114712,"50607114712",1,0.00,0,0.00,0.00
4101220,"40103101220",1,63.69,1,63.69,63.69
4110622,"40403110622",1,0.00,0,0.00,0.00
5116514,"50702116514",1,57.19,1,57.19,57.19
3104016,"30203104016",1,-57.19,1,-57.19,-57.19
1160458,"12801160458",1,-22.63,0,0.00,-22.63
2114464,"20607114464",1,0.00,0,0.00,0.00
1133602,"11703133602",1,0.00,0,0.00,0.00
1133514,"11703133514",1,63.69,1,63.69,63.69
2117332,"20801117332",1,71.84,1,71.84,71.84
1155303,"11501155303",1,0.00,0,0.00,0.00
1133908,"11801133908",1,0.00,0,0.00,0.00
